"""#WaHouseGOP No other state in the nation imposes an unrealized capital gains tax on its citizens, as @GovInslee is proposing we do.    #TaxTheRich #msnbc #cnn  #Bluesky #seattle #vanwa #orpol #waleg #nprnews #waelex  🫶🏽😬 #waedu #pdx #clarkcountywa  @AGOWA https://t.co/mlpyGmgAp9"""
"""#WaHouseGOP No other state in the nation imposes an unrealized capital gains tax on its citizens, as @GovInslee is proposing we do.    #TaxTheRich #msnbc #cnn  #Bluesky #seattle #vanwa #orpol #waleg #nprnews #orleg    #waelex  🫶🏽😬 #waedu #clarkcountywa  https://t.co/OUTiQNJxaW"""
"""@WaHouseGOP @WaHouseGOP No other state in the nation imposes an unrealized capital gains tax on its citizens, as @GovInslee is proposing we do.    #TaxTheRich #msnbc #cnn  #cbsnews #Bluesky #seattle #vanwa #orpol #waleg #nprnews #orleg  #cbsnews  #waelex  #cbsnews 🫶🏽😬 #waedu #TaxTheRich https://t.co/BB2giaOApl"""
"""#California New Insane #Taxes: Leave Before It's Too Late #CaliforniaTaxes #WealthTax #Tryanny #WOKE #MinimumWage #TaxTheRich  https://t.co/Ees2OqXxvl"""
"""@Cliffhanger0420 @acnewsitics I don’t want my hard earned money going to an illegal alien. Help our veterans and the other Americans that deserve our help. SEND THEM BACK!! #BuildTheWall"""
"""@elonmusk Exactly what I thought when they showed his pic for the man hunt. Told my hubby, he's an illegal alien, I'd bet on it. Trump threw him out. And he slithered back in. #BuildTheWall"""
"""@Edward26087411 On Day 1, @TomHoman_ can send half of ICE to the sanctuary States for a bumper harvest of illegals in hiding. #buildthewall"""
"""Oh just you wait..  If you think @POTUS @JoeBiden 's 4 years in office were costly..WAIT FOR IT!  LIES 2016; ❎Secure BORDER FAILED ❎#BUILDTHEWALL FAILED ❎BALANCE THE BUDGET failed 🕵🏼🕵🕵🏽 💲Grocery bills will INCREASE  💲Gas prices Will increase  All promises.. expect Failures"""
"""@hoodcrazy_ This is why minorities are ruining America #buildthewall"""
"""@CRIXUSwasHERE Question?  When did they come here, before the 6 children or 6 months prior to the twin's delivery? Are they working?  Are they paying for their 6 children's medical, housing, educations, food?   #StopIllegalImmigration #BuildTheWall"""
"""@realDonaldTrump  President Trump Please keep ur mass deportations agreement What ever happened to someone vouching to their character &amp; having at least a trade so not to be a burden on the state to enter &amp; live in America🇺🇸  #BuildTheWall #MassDeportations #TrumpSaveAmerica 🙏🇺🇸 https://t.co/uT9CCghGPK"""
"""#buildthewall  End sanctuary city protections Begin deportations  https://t.co/uv7cGDACjt"""
"""https://t.co/XS0wZbaxCJ  How can Undocumented work to pay taxes. If they do not have a work permit, they can not legally work. If what you are saying is true, that means the employers hiring illegal immigrants need to go to jail. #BuildTheWall"""
"""Cut their food off and get them the HELL out of our country.   #BuildTheWall &amp; #DeportThemAll  #trumparmy https://t.co/HWtJegAqGd"""
"""@sherifflamb1 Trump’s top border adviser says he will bring back family detention https://t.co/g6wonZKZMv  #buildthewall"""
"""@TuckerCNews Close the border. #BuildTheWall"""
"""@U24_gov_ua @TimothyDSnyder United we stand with Ukraine 🇺🇦🇸🇪 Close the sea, close the sky, build the wall and arm Ukraine 🫡 🇺🇦  #russiaIsCancer #chinaIsShit #MUGA #StandWithUkraine  #StandWithGeorgia  #MakerussiaSmallAgain #russiabankcollapse #BuildTheWall 🫡🇺🇦🇸🇪🇪🇺🇬🇪"""
"""@paulg Okay leave Chinese for now and take care of the Mexicans and Muslims. #buildthewall"""
"""Close the borders, keep it in.  #BuildTheWall https://t.co/Bgxq0XSTq7"""
"""Yes get Musk, Vivek out @doge, can't be trusted to be #AmericaFirst. For Trump to say #MAGA, ""Americans First"" than pamper to keep MILLIONS, foreign workers damn insulting! #AmericaFirst watching Trump!! No damn halfway measures, close down, send them home. Thks to @bannon_2024 https://t.co/qbQ2l5SzWF"""
"""@realDonaldTrump This brings our hearts such JOY knowing AMERICA IS BACK!!!!  MERRY CHRISTMAS!!!!  #TRUMP3PEAT #MAGA #BUILDTHEWALL #DRAINTHESWAMP #LOCKPELOSIUP #MAHA"""
"""Welcome to America break our laws &amp; F**K us Please- says dumocratic progressives #BreakImmigrantionLawsGetDepirted #StopSanctuaryCities #WhosWho #StopTerrorism #GodBlessPresidentTrump #GodBlessAmerica🇺🇸 #GodHelpAmerica🇺🇸 #BuildTheWall #MassDeportations #RemoveTheSquadFromCongress https://t.co/EbHQNHhb4G"""
"""Oh just you wait..  If you think @POTUS @JoeBiden 's 4 years in office were costly..WAIT FOR IT!  LIES 2016; ❎Secure BORDER FAILED ❎#BUILDTHEWALL FAILED ❎BALANCE THE BUDGET failed 🕵🏼🕵🕵🏽 💲Grocery bills will INCREASE  💲Gas prices Will increase  All promises.. expect Failures"""
